hotelname,stars,rating,reviews,roomtype,checkin_date,checkout_date,occupancy,price,breakfast,currency,url
Luxury Center APT Garage Parking by Michal&Friends,0,8.9,44,Apartmán,2023-12-10,2023-12-11,6,3821,0,Kč,https://www.booking.com/hotel/cz/prague-deluxe-apartment.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=123&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=388216701_121999234_4_0_0&highlighted_blocks=388216701_121999234_4_0_0&matching_block_id=388216701_121999234_4_0_0&sr_pri_blocks=388216701_121999234_4_0_0__12777&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Soukenicka Apartments Old Town Prague,0,9.3,44,Apartmán se 2 ložnicemi,2023-12-10,2023-12-11,2,6014,1,Kč,https://www.booking.com/hotel/cz/soukenicka-apartments-old-town-prague.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=122&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=997098802_372577705_2_1_0&highlighted_blocks=997098802_372577705_2_1_0&matching_block_id=997098802_372577705_2_1_0&sr_pri_blocks=997098802_372577705_2_1_0__24700&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Soukenicka Apartments Old Town Prague,0,9.3,44,Apartmán se 2 ložnicemi,2023-12-10,2023-12-11,3,6744,1,Kč,https://www.booking.com/hotel/cz/soukenicka-apartments-old-town-prague.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=122&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=997098802_372577705_2_1_0&highlighted_blocks=997098802_372577705_2_1_0&matching_block_id=997098802_372577705_2_1_0&sr_pri_blocks=997098802_372577705_2_1_0__24700&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Soukenicka Apartments Old Town Prague,0,9.3,44,Apartmán se 2 ložnicemi,2023-12-10,2023-12-11,4,7475,1,Kč,https://www.booking.com/hotel/cz/soukenicka-apartments-old-town-prague.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=122&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=997098802_372577705_2_1_0&highlighted_blocks=997098802_372577705_2_1_0&matching_block_id=997098802_372577705_2_1_0&sr_pri_blocks=997098802_372577705_2_1_0__24700&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Soukenicka Apartments Old Town Prague,0,9.3,44,Apartmán se 2 ložnicemi,2023-12-10,2023-12-11,5,8205,1,Kč,https://www.booking.com/hotel/cz/soukenicka-apartments-old-town-prague.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=122&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=997098802_372577705_2_1_0&highlighted_blocks=997098802_372577705_2_1_0&matching_block_id=997098802_372577705_2_1_0&sr_pri_blocks=997098802_372577705_2_1_0__24700&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Emperor Castle View Suite,0,8.5,59,Apartmán se 2 ložnicemi,2023-12-10,2023-12-11,2,5098,0,Kč,https://www.booking.com/hotel/cz/emperor-castle-view-suite.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=121&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=673553501_377646219_2_0_0&highlighted_blocks=673553501_377646219_2_0_0&matching_block_id=673553501_377646219_2_0_0&sr_pri_blocks=673553501_377646219_2_0_0__21760&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Emperor Castle View Suite,0,8.5,59,Apartmán se 2 ložnicemi,2023-12-10,2023-12-11,3,6133,0,Kč,https://www.booking.com/hotel/cz/emperor-castle-view-suite.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=121&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=673553501_377646219_2_0_0&highlighted_blocks=673553501_377646219_2_0_0&matching_block_id=673553501_377646219_2_0_0&sr_pri_blocks=673553501_377646219_2_0_0__21760&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Emperor Castle View Suite,0,8.5,59,Apartmán se 2 ložnicemi,2023-12-10,2023-12-11,4,7168,0,Kč,https://www.booking.com/hotel/cz/emperor-castle-view-suite.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=121&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=673553501_377646219_2_0_0&highlighted_blocks=673553501_377646219_2_0_0&matching_block_id=673553501_377646219_2_0_0&sr_pri_blocks=673553501_377646219_2_0_0__21760&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Emperor Castle View Suite,0,8.5,59,Apartmán se 2 ložnicemi,2023-12-10,2023-12-11,5,8203,0,Kč,https://www.booking.com/hotel/cz/emperor-castle-view-suite.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=121&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=673553501_377646219_2_0_0&highlighted_blocks=673553501_377646219_2_0_0&matching_block_id=673553501_377646219_2_0_0&sr_pri_blocks=673553501_377646219_2_0_0__21760&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Dlouha Apartments Old Town Prague,0,9.0,121,Apartmán s 1 ložnicí,2023-12-10,2023-12-11,2,5089,1,Kč,https://www.booking.com/hotel/cz/dlouha-apartments-old-town-prague.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=120&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=849134201_367644837_2_1_0&highlighted_blocks=849134201_367644837_2_1_0&matching_block_id=849134201_367644837_2_1_0&sr_pri_blocks=849134201_367644837_2_1_0__20900&from=searchresults#hotelTmpl
Dlouha Apartments Old Town Prague,0,9.0,121,Apartmán s 1 ložnicí,2023-12-10,2023-12-11,3,5819,1,Kč,https://www.booking.com/hotel/cz/dlouha-apartments-old-town-prague.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=120&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=849134201_367644837_2_1_0&highlighted_blocks=849134201_367644837_2_1_0&matching_block_id=849134201_367644837_2_1_0&sr_pri_blocks=849134201_367644837_2_1_0__20900&from=searchresults#hotelTmpl
6 Continents Apartments by Adrez Living,4,8.4,342,Apartmán America s 1 ložnicí,2023-12-10,2023-12-11,4,3363,0,Kč,https://www.booking.com/hotel/cz/royal-route-mansions.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=119&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=32984406_89035282_4_0_0&highlighted_blocks=32984406_89035282_4_0_0&matching_block_id=32984406_89035282_4_0_0&sr_pri_blocks=32984406_89035282_4_0_0__13813&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
6 Continents Apartments by Adrez Living,4,8.4,342,Apartmán America s 1 ložnicí,2023-12-10,2023-12-11,5,3850,0,Kč,https://www.booking.com/hotel/cz/royal-route-mansions.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=119&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=32984406_89035282_4_0_0&highlighted_blocks=32984406_89035282_4_0_0&matching_block_id=32984406_89035282_4_0_0&sr_pri_blocks=32984406_89035282_4_0_0__13813&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
6 Continents Apartments by Adrez Living,4,8.4,342,Apartmán America s 1 ložnicí,2023-12-10,2023-12-11,6,4337,0,Kč,https://www.booking.com/hotel/cz/royal-route-mansions.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=119&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=32984406_89035282_4_0_0&highlighted_blocks=32984406_89035282_4_0_0&matching_block_id=32984406_89035282_4_0_0&sr_pri_blocks=32984406_89035282_4_0_0__13813&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
6 Continents Apartments by Adrez Living,4,8.4,342,Apartmán Jižní Amerika s 1 ložnicí,2023-12-10,2023-12-11,4,3363,0,Kč,https://www.booking.com/hotel/cz/royal-route-mansions.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=119&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=32984406_89035282_4_0_0&highlighted_blocks=32984406_89035282_4_0_0&matching_block_id=32984406_89035282_4_0_0&sr_pri_blocks=32984406_89035282_4_0_0__13813&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
6 Continents Apartments by Adrez Living,4,8.4,342,Apartmán Jižní Amerika s 1 ložnicí,2023-12-10,2023-12-11,5,3850,0,Kč,https://www.booking.com/hotel/cz/royal-route-mansions.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=119&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=32984406_89035282_4_0_0&highlighted_blocks=32984406_89035282_4_0_0&matching_block_id=32984406_89035282_4_0_0&sr_pri_blocks=32984406_89035282_4_0_0__13813&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
6 Continents Apartments by Adrez Living,4,8.4,342,Apartmán Jižní Amerika s 1 ložnicí,2023-12-10,2023-12-11,6,4337,0,Kč,https://www.booking.com/hotel/cz/royal-route-mansions.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=119&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=32984406_89035282_4_0_0&highlighted_blocks=32984406_89035282_4_0_0&matching_block_id=32984406_89035282_4_0_0&sr_pri_blocks=32984406_89035282_4_0_0__13813&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
6 Continents Apartments by Adrez Living,4,8.4,342,Apartmán Afrika se 2 ložnicemi,2023-12-10,2023-12-11,4,4036,0,Kč,https://www.booking.com/hotel/cz/royal-route-mansions.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=119&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=32984406_89035282_4_0_0&highlighted_blocks=32984406_89035282_4_0_0&matching_block_id=32984406_89035282_4_0_0&sr_pri_blocks=32984406_89035282_4_0_0__13813&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
6 Continents Apartments by Adrez Living,4,8.4,342,Apartmán Afrika se 2 ložnicemi,2023-12-10,2023-12-11,5,4522,0,Kč,https://www.booking.com/hotel/cz/royal-route-mansions.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=119&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=32984406_89035282_4_0_0&highlighted_blocks=32984406_89035282_4_0_0&matching_block_id=32984406_89035282_4_0_0&sr_pri_blocks=32984406_89035282_4_0_0__13813&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
6 Continents Apartments by Adrez Living,4,8.4,342,Apartmán Afrika se 2 ložnicemi,2023-12-10,2023-12-11,6,5009,0,Kč,https://www.booking.com/hotel/cz/royal-route-mansions.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=119&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=32984406_89035282_4_0_0&highlighted_blocks=32984406_89035282_4_0_0&matching_block_id=32984406_89035282_4_0_0&sr_pri_blocks=32984406_89035282_4_0_0__13813&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Bohemian Dreams Apartments and Suites,3,8.8,696,Apartmán Deluxe s 1 ložnicí (2 dospělí),2023-12-10,2023-12-11,2,2468,0,Kč,https://www.booking.com/hotel/cz/bohemian-dreams-apartments-and-suites.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=118&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=870502805_355690626_2_0_0&highlighted_blocks=870502805_355690626_2_0_0&matching_block_id=870502805_355690626_2_0_0&sr_pri_blocks=870502805_355690626_2_0_0__10137&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Bohemian Dreams Apartments and Suites,3,8.8,696,Apartmán Deluxe s 1 ložnicí (2 dospělí),2023-12-10,2023-12-11,2,2654,0,Kč,https://www.booking.com/hotel/cz/bohemian-dreams-apartments-and-suites.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=118&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=870502805_355690626_2_0_0&highlighted_blocks=870502805_355690626_2_0_0&matching_block_id=870502805_355690626_2_0_0&sr_pri_blocks=870502805_355690626_2_0_0__10137&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Bohemian Dreams Apartments and Suites,3,8.8,696,Apartmán Deluxe s 1 ložnicí,2023-12-10,2023-12-11,2,2966,0,Kč,https://www.booking.com/hotel/cz/bohemian-dreams-apartments-and-suites.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=118&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=870502805_355690626_2_0_0&highlighted_blocks=870502805_355690626_2_0_0&matching_block_id=870502805_355690626_2_0_0&sr_pri_blocks=870502805_355690626_2_0_0__10137&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
